timestamp,num_pkts,avg_ttl,median_ttl,10_percentil_ttl,25_percentil_ttl,75_percentil_ttl,90_percentil_ttl,max_ttl,min_ttl,attack,test_categorical
36655,33,89.6969696969697,64,46.4,64,64,221.6,224,33,No,33
36660,27,134.555555555556,64,64,64,224,224,224,49,No,27
36665,48,77.6041666666667,64,64,64,100,100,224,33,Yes,48
36670,16,70.375,64,53.5,64,73,100,100,43,Yes,16
36675,16,73.0625,64,44,64,100,100,100,33,Yes,16
36680,17,109.352941176471,64,58.4,64,224,224,224,49,No,17
36685,40,85.65,64,49.4,64,64,213.2,224,33,No,40
36690,21,102.095238095238,64,64,64,64,224,224,64,No,21
36695,15,81.9333333333333,64,44,64,100,100,224,33,Yes,15
36700,7,79.4285714285714,64,64,64,100,100,100,64,Yes,7
36705,25,112.44,64,43.4,64,224,224,224,33,No,25
36710,26,104.346153846154,64,49,64,184,224,224,43,No,26
36715,51,81.7058823529412,64,64,64,100,100,212,33,Yes,51
36720,34,139.764705882353,82,64,64,224,224,224,44,No,34
36725,20,109.45,64,43.6,64,224,224,224,33,No,20
36730,12,129,64,64,64,224,224,224,44,No,12
36735,37,128.459459459459,64,64,64,224,224,224,33,No,37
36740,56,83.125,64,64,64,64,224,224,44,No,56
36745,28,90.75,64,60.4,64,64,215.6,224,33,No,28
36750,12,129,64,64,64,224,224,224,44,No,12
36755,13,124.384615384615,64,48,64,224,224,224,33,No,13
36760,14,131.142857142857,64,64,64,224,224,224,44,No,14
36765,15,104.866666666667,64,47.2,64,162,224,224,33,No,15
36770,23,69,64,49,64,64,100,100,44,Yes,23
36775,20,83.7,64,42.9,64,100,111.2,212,33,Yes,20
36780,13,111.230769230769,64,48,64,224,224,224,22,No,13
36785,23,126.304347826087,64,64,64,224,224,224,33,No,23
36790,20,110.5,64,42.9,64,224,224,224,33,No,20
36795,19,139.789473684211,64,64,64,224,224,224,64,No,19
36800,42,123.761904761905,64,64,64,224,224,224,33,No,42
36805,25,106.6,64,49.4,64,212,224,224,33,No,25
36810,14,118.285714285714,64,50,64,224,224,224,44,No,14
36815,13,111.769230769231,64,44.8,64,224,224,224,33,No,13
36820,14,118.285714285714,64,50,64,224,224,224,44,No,14
36825,17,74.1764705882353,64,59.2,64,100,100,100,33,Yes,17
36830,17,69.2352941176471,64,47,64,64,100,100,44,Yes,17
36835,18,136.055555555556,100,64,64,224,224,224,33,No,18
36840,14,118.285714285714,64,50,64,224,224,224,44,No,14
36845,14,109.214285714286,64,55.6,64,193,224,224,33,No,14
36850,50,109.96,64,56,64,224,224,224,42,No,50
36855,33,79.0606060606061,64,64,64,100,100,224,33,Yes,33
36860,31,91.7096774193548,64,42,58,82,224,224,33,No,31
36865,41,85.9024390243902,64,44,64,100,212,224,33,Yes,41
36870,15,114.666666666667,64,52,64,224,224,224,44,No,15
36875,16,80.0625,82,64,64,100,100,100,33,Yes,16
36880,24,74.2916666666667,64,64,64,100,100,100,43,Yes,24
36885,17,111.588235294118,64,48.8,64,224,224,224,33,No,17
36890,19,112.684210526316,64,61,64,224,224,224,44,No,19
36895,28,101.571428571429,64,44.7,45,100,255,255,22,Yes,28
36900,81,89.8518518518518,64,64,64,64,224,255,44,No,81
36905,32,123.375,64,53.2,64,224,224,255,33,No,32
36910,26,79.0769230769231,64,64,64,100,100,224,44,Yes,26
36915,28,80.1785714285714,82,64,64,100,100,100,33,Yes,28
36920,29,122.965517241379,64,61,64,224,224,224,44,No,29
36925,38,117.157894736842,64,51.4,64,224,224,224,33,No,38
36930,12,129,64,64,64,224,224,224,44,No,12
36935,9,97.8888888888889,64,41.8,64,100,224,224,33,No,9
36940,12,71.3333333333333,64,64,64,73,100,100,44,Yes,12
36945,13,70.2307692307692,64,45.6,64,100,100,100,33,Yes,13
36950,35,79.3142857142857,64,55,59.5,64,160,224,44,No,35
36955,19,96.6842105263158,64,60,64,100,212,224,33,Yes,19
36960,15,115,64,55,64,224,224,224,44,No,15
36965,18,72.5,64,49.6,64,100,100,100,33,Yes,18
36970,11,136.727272727273,64,64,64,224,224,224,64,No,11
36975,21,123.285714285714,64,44,64,224,224,224,33,No,21
36980,16,103.6875,64,41,64,131,224,224,33,No,16
36985,22,110.272727272727,64,50.2,64,212,224,224,44,No,22
36990,14,135.142857142857,82,64,64,224,224,224,64,No,14
36995,22,102.272727272727,64,41.3,64,184,224,224,33,No,22
37000,10,94.4,82,64,64,100,112.4,224,64,Yes,10
37005,20,109.65,64,44,64,224,224,224,33,No,20
37010,12,114.833333333333,64,50.5,64,224,224,224,49,No,12
37015,36,119.416666666667,64,44,64,212,224,224,33,No,36
37020,15,115.333333333333,64,55,64,224,224,224,49,No,15
37025,18,105.833333333333,64,44,64,193,224,224,33,No,18
37030,12,79,64,64,64,100,100,100,64,Yes,12
37035,41,66.6585365853659,64,64,64,64,100,100,33,Yes,41
37040,47,124.617021276596,64,64,64,224,224,224,49,No,47
37045,49,107.326530612245,64,48.8,64,212,224,224,33,No,49
37050,45,75.5111111111111,64,45,48,64,160,224,22,No,45
37055,189,58.984126984127,64,45,45,64,64,100,33,Yes,189
37060,32,82,82,64,64,100,100,100,64,Yes,32
37065,20,102.35,64,43,61,131,224,224,33,No,20
37070,22,120.590909090909,64,64,64,224,224,224,44,No,22
37075,20,117,64,43.9,64,215,224,224,33,No,20
37080,44,75.3409090909091,64,45,45,64,176,224,43,No,44
37085,19,103.421052631579,64,43.2,64,162,224,224,33,No,19
37090,21,108.571428571429,64,44,64,224,224,224,33,No,21
37095,14,119.714285714286,64,64,64,224,224,224,44,No,14
37100,17,109.294117647059,64,47,64,224,224,224,33,No,17
37105,38,137.947368421053,64,64,64,224,224,224,44,No,38
37110,15,93.2666666666667,64,46.4,58,82,224,224,33,No,15
37115,27,63.1111111111111,64,43,48,64,100,100,43,Yes,27
37120,27,128.62962962963,64,64,64,224,224,224,33,No,27
37125,25,133.6,64,64,64,224,224,224,44,No,25
37130,19,103.894736842105,64,48,64,162,224,224,33,No,19
37135,19,135.578947368421,64,64,64,212,224,224,44,No,19
37140,18,97.0555555555556,64,47.5,64,91,224,224,33,No,18
37145,10,76.4,64,62,64,100,100,100,44,Yes,10
37150,16,69.375,64,38.5,61,100,100,100,33,Yes,16
37155,13,79.0769230769231,64,64,64,100,100,100,44,Yes,13
37160,17,111.411764705882,64,47,64,224,224,224,33,No,17
37165,22,112.363636363636,64,36.1,64,212,224,224,22,No,22
37170,21,69.4285714285714,64,50,64,64,100,100,44,Yes,21
37175,15,103.8,64,40,64,162,224,224,33,No,15
37180,14,118.285714285714,64,50,64,224,224,224,44,No,14
37185,12,131.083333333333,82,64,64,224,224,224,33,No,12
37190,44,84.2954545454546,64,64,64,64,224,224,44,No,44
37195,21,131.666666666667,64,64,64,224,224,224,33,No,21
37200,19,102.421052631579,64,48,64,144,224,224,44,No,19
37205,22,121.863636363636,64,64,64,224,224,224,33,No,22
37210,31,134.967741935484,64,64,64,224,224,224,44,No,31
37215,12,131.083333333333,82,64,64,224,224,224,33,No,12
37220,20,93.75,64,42.9,60.25,100,224,224,33,No,20
37225,21,98.952380952381,64,64,64,100,212,222,52,Yes,21
37230,22,107.045454545455,64,44.6,64,193,224,224,33,No,22
37235,7,132.571428571429,64,64,64,224,224,224,64,No,7
37240,27,89.3703703703704,64,44,54,64,224,224,33,No,27
37245,18,124.444444444444,64,60.4,64,224,224,224,44,No,18
37250,36,84.3333333333333,64,55,61.75,64,224,224,44,No,36
37255,47,108.531914893617,64,64,64,208,208,220,33,Yes,47
37260,15,78.4666666666667,64,55,64,100,100,100,44,Yes,15
37265,18,105.611111111111,64,42.8,64,193,224,224,33,No,18
37270,12,129,64,64,64,224,224,224,44,No,12
37275,21,75.7619047619048,64,33,64,100,100,100,33,Yes,21
37280,21,125,64,64,64,224,224,224,44,No,21
37285,31,115,64,44,64,212,224,224,33,No,31
37290,19,121.157894736842,64,61.2,64,224,224,224,44,No,19
37295,27,128.62962962963,64,64,64,224,224,224,33,No,27
37300,11,89.8181818181818,64,64,64,100,100,224,44,Yes,11
37305,17,101,64,50.8,64,100,224,224,44,No,17
37310,21,99.4285714285714,64,33,64,100,224,224,33,No,21
37315,16,92.5,64,64,64,100,156,212,44,Yes,16
37320,20,118.7,64,62,64,224,224,224,22,No,20
37325,22,71.9545454545455,64,50.2,64,100,100,100,33,Yes,22
37330,18,127.111111111111,64,64,64,224,224,224,44,No,18
37335,21,82.9047619047619,64,64,64,100,100,224,33,Yes,21
37340,22,108.136363636364,64,44.5,64,193,224,224,33,No,22
37345,37,107.891891891892,64,44,64,212,224,224,44,No,37
37350,30,116.366666666667,64,62.6,64,224,224,224,33,No,30
37355,39,113.564102564103,64,44,64,224,224,224,40,No,39
37360,39,109.384615384615,64,64,64,224,224,224,33,No,39
37365,48,71.6041666666667,64,64,64,73,100,100,44,Yes,48
37370,23,127.739130434783,64,64,64,224,224,224,33,No,23
37375,24,85.1666666666667,64,64,64,100,100,212,44,Yes,24
37380,36,140.694444444444,100,64,64,224,224,224,33,No,36
37385,23,72.6956521739131,64,54.4,64,100,100,100,44,Yes,23
37390,22,129.909090909091,82,64,64,224,224,224,33,No,22
37395,28,79.2857142857143,64,64,64,100,100,100,44,Yes,28
37400,114,69.6929824561404,64,47,47,64,64,224,33,No,114
37405,124,74.1048387096774,64,47,47,64,212,224,44,No,124
37410,26,138.038461538462,82,64,64,224,224,224,33,No,26
37415,27,114.666666666667,64,48,64,224,224,224,44,No,27
37420,17,71.5882352941177,64,56,64,100,100,100,33,Yes,17
37425,19,104.421052631579,64,61.6,64,144,224,224,44,No,19
37430,16,101.1875,64,46.5,60.25,131,224,224,33,No,16
37435,19,118.421052631579,64,60,64,218,224,224,22,No,19
37440,15,104.066666666667,64,41.6,64,162,224,224,33,No,15
37445,13,96.6923076923077,64,45.6,64,64,224,224,41,No,13
37450,23,119.217391304348,64,48,64,224,224,224,33,No,23
37455,15,125.866666666667,64,56.8,64,224,224,224,44,No,15
37460,20,71.5,64,48.5,64,100,100,100,33,Yes,20
37465,50,76.9,64,48.8,64,100,100,212,44,Yes,50
37470,21,71.9047619047619,64,45,64,100,100,100,33,Yes,21
37475,18,105.888888888889,64,51.4,64,184,224,224,44,No,18
37480,18,71.0555555555556,64,44.7,64,100,100,100,33,Yes,18
37485,19,132.21052631579,64,64,64,224,224,224,44,No,19
37490,17,109.294117647059,64,47,64,224,224,224,33,No,17
37495,19,83.5789473684211,64,61.6,64,82,122.4,212,44,Yes,19
37500,32,108.25,64,49,64,224,224,224,33,No,32
37505,18,125.111111111111,64,64,64,224,224,224,44,No,18
37510,26,77.4615384615385,64,54,64,100,100,100,33,Yes,26
37515,16,71,64,58,64,73,100,100,44,Yes,16
37520,24,101.875,64,45.5,64,131,224,224,33,No,24
37525,41,129.512195121951,64,64,64,224,224,224,33,No,41
37530,40,123.325,64,62,64,224,224,224,33,No,40
37535,52,131.269230769231,64,64,64,224,224,255,44,No,52
37540,76,92.6842105263158,64,45,64,64,239.5,255,33,No,76
37545,12,86.3333333333333,64,64,64,100,100,224,64,Yes,12
37550,41,84.5121951219512,64,49,55,64,224,224,33,No,41
37555,16,131.75,64,64,64,224,224,224,52,No,16
37560,22,96.8181818181818,64,44.5,53.5,91,224,224,33,No,22
37565,16,84.25,100,64,64,100,100,100,64,Yes,16
37570,18,78.0555555555556,82,44,64,100,100,100,33,Yes,18
37575,32,83.8125,64,45,50.25,64,224,224,43,No,32
37580,203,61.7142857142857,64,45,45,64,64,224,33,No,203
37585,32,99.9375,64,45,59.25,128,224,224,33,No,32
37590,17,106.235294117647,64,44,64,224,224,224,22,No,17
37595,14,109.071428571429,64,54.2,64,193,224,224,33,No,14
37600,32,111.6875,64,53.2,64,224,224,224,43,No,32
37605,18,106.444444444444,64,43.7,64,193,224,224,33,No,18
37610,17,71.6470588235294,64,49,64,100,100,100,44,Yes,17
37615,22,89.8636363636364,82,64,64,100,100,212,33,Yes,22
37620,29,104.344827586207,64,48,64,224,224,224,40,No,29
37625,39,84.2051282051282,64,64,64,100,100,224,44,Yes,39
37630,23,77.4347826086957,64,64,64,100,100,100,33,Yes,23
37635,13,126.769230769231,64,64,64,224,224,224,44,No,13
37640,38,94.7368421052632,64,50,64,64,224,224,33,No,38
37645,19,112.736842105263,64,41.8,64,212,224,224,33,No,19
37650,14,131.142857142857,64,64,64,224,224,224,44,No,14
37655,17,109.352941176471,64,47.6,64,224,224,224,33,No,17
37660,14,118.857142857143,64,55.6,64,224,224,224,44,No,14
37665,44,109.772727272727,64,56,64,224,224,224,33,No,44
37670,15,71.2666666666667,64,55,64,82,100,100,44,Yes,15
37675,55,91.8727272727273,64,52.6,64,82,212,224,33,No,55
37680,19,112.052631578947,64,51.4,64,224,224,224,44,No,19
37685,16,74.3125,64,54,64,100,100,100,33,Yes,16
37690,26,119,64,54,64,224,224,224,33,No,26
37695,27,73.5185185185185,64,54.4,60,64,100,224,44,Yes,27
37700,18,67.5,64,47.5,64,64,100,100,33,Yes,18
37705,22,103.090909090909,64,45,64,184,222.8,224,22,No,22
37710,18,80.7222222222222,64,42.8,64,100,100,224,33,Yes,18
37715,18,115.555555555556,64,60.4,64,224,224,224,44,No,18
37720,51,59.2156862745098,64,45,45,64,64,100,33,Yes,51
37725,26,77.0769230769231,64,64,64,100,100,100,44,Yes,26
37730,206,64.1893203883495,64,45,45,64,64,224,33,No,206
37735,20,115.6,64,51.2,64,212,224,224,44,No,20
37740,23,74.0434782608696,64,43,64,82,100,224,33,Yes,23
37745,28,68.7857142857143,64,43.7,64,73,100,100,43,Yes,28
37750,17,71.8235294117647,64,39,64,100,100,100,33,Yes,17
37755,21,91,64,52,57,64,224,224,44,No,21
37760,41,77.8780487804878,64,47,47,64,224,224,33,No,41
37765,38,87.6842105263158,64,43,49,64,224,226,33,No,38
37770,31,64.0967741935484,64,49,49,64,100,100,43,Yes,31
37775,17,121.705882352941,64,48.8,64,226,226,226,33,No,17
37780,17,119.176470588235,64,58.4,64,226,226,226,44,No,17
37785,20,99.85,64,43,47.75,131.5,226,226,33,No,20
37790,25,69.8,64,64,64,64,100,100,44,Yes,25
37795,20,92.05,64,51.2,64,100,212,212,33,Yes,20
37800,32,97,64,44.5,64,100,226,226,33,No,32
37805,13,83.6923076923077,64,49,64,100,100,226,44,Yes,13
37810,48,70.4375,64,64,64,64,100,100,33,Yes,48
37815,21,125.571428571429,64,57,64,226,226,226,44,No,21
37820,34,125.058823529412,64,64,64,226,226,226,33,No,34
37825,30,80.2333333333333,64,48.5,64,100,100,212,33,Yes,30
37830,34,104.735294117647,64,56,64,185.5,226,226,43,No,34
37835,32,72.53125,64,49,64,100,100,100,33,Yes,32
37840,51,104.607843137255,64,44,64,226,226,226,43,No,51
37845,26,118.923076923077,64,56.5,64,226,226,226,33,No,26
37850,44,98.7954545454545,64,55,64,64,226,226,44,No,44
37855,53,81.8490566037736,64,56,64,100,100,226,33,Yes,53
37860,29,75,64,61,64,100,100,100,22,Yes,29
37865,46,68.6086956521739,64,43.5,52.75,100,100,100,22,Yes,46
37870,116,63.4137931034483,64,47,47,64,100,100,43,Yes,116
37875,186,77.1129032258065,64,47,47,64,226,226,33,No,186
37880,46,81.6304347826087,64,64,64,100,100,226,44,Yes,46
37885,37,117.378378378378,64,43.6,64,226,226,226,33,No,37
37890,38,132,64,64,64,226,226,226,40,No,38
37895,37,128.378378378378,64,59.2,64,226,226,226,33,No,37
37900,50,77.54,64,47,47,64,226,226,43,No,50
37905,179,59.8491620111732,64,47,47,64,64,100,33,Yes,179
37910,25,112.76,64,46,64,226,226,226,43,No,25
37915,23,117.04347826087,64,45.6,64,219,226,226,33,No,23
37920,12,129.833333333333,64,64,64,226,226,226,44,No,12
37925,46,76.5652173913044,64,44,47,64,163,226,33,No,46
37930,24,63.9166666666667,64,44.9,47,64,100,100,43,Yes,24
37935,14,123.928571428571,82,55.6,64,226,226,226,33,No,14
37940,20,109.1,64,48.5,64,226,226,226,44,No,20
37945,18,124.888888888889,64,59.5,64,222.5,226,226,33,No,18
37950,14,69.9285714285714,64,36.3,52.75,100,100,100,33,Yes,14
37955,19,93.2631578947368,64,44,58,64,226,226,44,No,19
37960,40,83.525,64,64,64,64,226,226,33,No,40
37965,14,119.357142857143,64,53.5,64,226,226,226,44,No,14
37970,21,108.142857142857,64,49,64,226,226,226,33,No,21
37975,36,89.7777777777778,64,48,64,100,212,212,22,Yes,36
37980,208,67.8269230769231,64,47,47,64,64,226,40,No,208
37985,15,119.4,64,52,64,226,226,226,33,No,15
37990,47,80.2127659574468,64,64,64,100,100,100,33,Yes,47
37995,24,124.416666666667,64,55.6,64,226,226,226,44,No,24
38000,25,98.44,64,43.4,52,100,226,226,33,No,25
38005,38,112.342105263158,64,43.7,64,222.5,226,226,33,No,38
38010,24,74.5416666666667,64,64,64,100,100,100,44,Yes,24
38015,17,122.411764705882,64,56,64,226,226,226,33,No,17
38020,13,123.153846153846,64,48,64,226,226,226,43,No,13
38025,19,68.9473684210526,64,43.8,64,82,100,100,33,Yes,19
38030,17,110.823529411765,64,49,64,226,226,226,44,No,17
38035,29,81,64,41.8,64,100,100,212,33,Yes,29
38040,16,118.1875,82,54,64,226,226,226,33,No,16
38045,20,77.9,82,42.9,64,100,100,100,33,Yes,20
38050,16,104.875,64,46.5,64,131.5,226,226,33,No,16
38055,12,129.833333333333,64,64,64,226,226,226,44,No,12
38060,51,64.5686274509804,64,45,45,64,100,226,33,Yes,51
38065,25,119.36,64,55,64,212,224,226,43,No,25
38070,22,70.6818181818182,64,44.5,64,100,100,100,33,Yes,22
38075,17,112.588235294118,64,39.6,64,224,224,224,33,No,17
38080,176,65.0625,64,47,47,64,64,224,44,No,176
38085,24,116.125,64,54.2,64,224,224,224,33,No,24
38090,18,105.666666666667,64,49,64,184,224,224,44,No,18
38095,19,86.3684210526316,64,60,64,100,122.4,212,33,Yes,19
38100,24,94.375,64,45.5,60.25,73,224,224,43,No,24
38105,19,103.105263157895,64,43,64,162,224,224,33,No,19
38110,26,75.1153846153846,64,64,64,64,100,224,49,Yes,26
38115,29,97.1379310344828,64,60,64,100,224,224,33,No,29
38120,13,124.384615384615,64,64,64,224,224,224,49,No,13
38125,19,85.3157894736842,64,44,64,100,122.4,212,33,Yes,19
38130,15,108.733333333333,64,39.4,64,162,224,224,33,No,15
38135,40,67.725,64,44.9,47,64,64,224,22,No,40
38140,20,71.2,64,43.9,64,100,100,100,33,Yes,20
38145,24,108.625,64,54.2,64,224,224,224,44,No,24
38150,42,88.3095238095238,64,55,64,64,224,224,33,No,42
38155,57,127.122807017544,64,64,64,207,224,224,40,No,57
38160,16,75.625,64,46.5,64,100,100,100,33,Yes,16
38165,14,131.142857142857,64,64,64,224,224,224,44,No,14
38170,42,111.380952380952,64,44.5,64,224,224,224,33,No,42
38175,12,84.25,64,64,64,100,100,219,44,Yes,12
38180,26,77.5,64,49,64,100,100,100,33,Yes,26
38185,25,92.84,64,46,64,100,212,222,33,Yes,25
38190,12,74.3333333333333,64,64,64,100,100,100,44,Yes,12
38195,15,108.066666666667,64,52,64,162,224,224,33,No,15
38200,17,121.705882352941,64,56,64,224,224,224,33,No,17
38205,17,108.176470588235,64,49.6,64,224,224,224,44,No,17
38210,21,109.285714285714,64,49,64,224,224,224,33,No,21
38215,16,90.25,64,64,64,100,156,212,44,Yes,16
38220,20,103.55,64,48.5,64,131,224,224,33,No,20
38225,14,118.642857142857,64,53.5,64,224,224,224,44,No,14
38230,20,119.25,64,62,64,224,224,224,33,No,20
38235,50,137.2,64,64,64,224,224,224,44,No,50
38240,72,110.041666666667,64,45,54.5,224,255,255,33,No,72
38245,36,78.9722222222222,64,36.5,60.25,100,100,255,22,Yes,36
38250,61,85.2622950819672,64,44,64,64,224,224,43,No,61
38255,160,63.0625,64,47,47,64,64,224,33,No,160
38260,22,66.9090909090909,64,44,64,64,100,100,44,Yes,22
38265,23,110.782608695652,64,49.2,64,224,224,224,33,No,23
38270,18,105.722222222222,64,49.7,64,184,224,224,44,No,18
38275,24,127.541666666667,64,64,64,212,224,224,33,No,24
38280,32,74.625,64,64,64,100,100,100,43,Yes,32
38285,16,114.0625,64,56.5,64,224,224,224,44,No,16
38290,17,108.647058823529,64,33,64,224,224,224,33,No,17
38295,12,129,64,64,64,224,224,224,44,No,12
38300,16,71.125,64,46.5,64,100,100,100,33,Yes,16
38305,25,109.28,64,39.4,64,212,224,224,33,No,25
38310,17,127.823529411765,64,58,64,224,224,224,44,No,17
38315,42,62.1190476190476,64,47,47,64,100,100,33,Yes,42
38320,18,71.4444444444444,64,40.7,64,100,100,100,33,Yes,18
38325,15,118.733333333333,64,52,64,224,224,224,33,No,15
38330,29,111.448275862069,64,49.8,64,224,224,224,44,No,29
38335,39,127.717948717949,64,64,64,224,224,224,33,No,39
38340,38,66.0789473684211,64,43.7,58,64,100,100,33,Yes,38
38345,26,71.6923076923077,64,43,52.75,100,100,100,33,Yes,26
38350,18,67.7222222222222,64,43.7,64,64,100,100,43,Yes,18
38355,16,105.3125,64,54,64,131,224,224,33,No,16
38360,16,121.8125,64,56.5,64,224,224,224,44,No,16
38365,19,90.1578947368421,64,60,64,100,122.4,212,33,Yes,19
38370,15,117.4,64,55,64,224,224,224,44,No,15
38375,39,137.461538461538,64,64,64,224,224,224,33,No,39
38380,15,79.4666666666667,64,64,64,100,100,100,44,Yes,15
38385,55,115.781818181818,64,56,64,224,224,224,33,No,55
38390,54,109.240740740741,64,56,64,224,224,224,43,No,54
38395,36,117.944444444444,64,43.5,64,212,224,224,33,No,36
38400,218,67.0229357798165,64,47,47,64,64,224,43,No,218
38405,39,79.1282051282051,64,60.6,64,100,100,224,22,Yes,39
38410,16,114.0625,64,56.5,64,224,224,224,44,No,16
38415,26,77.4615384615385,64,54,64,100,100,100,33,Yes,26
38420,17,107.764705882353,64,47,64,224,224,224,43,No,17
38425,46,86.9347826086957,64,46,51.25,64,224,224,33,No,46
38430,22,63.1818181818182,64,44.3,47,64,100,100,43,Yes,22
38435,8,102.125,64,40.7,59,131,224,224,33,No,8
38440,51,114.980392156863,64,44,64,224,224,224,44,No,51
38445,33,131.424242424242,64,64,64,224,224,224,33,No,33
38450,40,85.05,64,54.5,61.75,64,224,224,44,No,40
38455,17,127.588235294118,64,56,64,224,224,224,33,No,17
38460,16,121.8125,64,56.5,64,224,224,224,44,No,16
38465,16,113.0625,64,54,64,224,224,224,33,No,16
38470,13,122.846153846154,64,52,64,224,224,224,44,No,13
38475,19,114,64,41.8,64,224,224,224,33,No,19
38480,15,76.0666666666667,64,55,64,100,100,100,44,Yes,15
38485,24,109.458333333333,64,36.3,64,212,224,224,33,No,24
38490,51,111.392156862745,64,48,64,224,224,224,48,No,51
38495,50,74.66,64,64,64,100,100,100,33,Yes,50
38500,23,90.9565217391304,64,64,64,64,224,224,44,No,23
38505,20,69,64,48.5,64,73,100,100,33,Yes,20
38510,22,104.045454545455,64,49,64,184,224,224,44,No,22
38515,23,81.1739130434783,64,40.8,64,100,100,212,22,Yes,23
38520,15,129.066666666667,64,64,64,224,224,224,44,No,15
38525,17,119.588235294118,64,56,64,224,224,224,33,No,17
38530,21,123.285714285714,64,64,64,224,224,224,44,No,21
38535,76,109.223684210526,64,60,64,224,224,224,33,No,76
38540,64,117.796875,64,64,64,224,224,224,43,No,64
38545,234,75.3547008547009,64,47,47,64,212,224,33,No,234
38550,50,76.98,64,62,64,100,100,224,33,Yes,50
38555,51,114.529411764706,64,48,64,224,224,224,44,No,51
38560,46,133.565217391304,64,64,64,224,224,224,44,No,46
38565,38,129.078947368421,64,59.5,64,224,224,224,33,No,38
38570,27,115.518518518519,64,58.4,64,224,224,224,44,No,27
38575,54,81.0740740740741,64,45,45,64,220.4,224,33,No,54
38580,15,74.6666666666667,64,64,64,100,100,100,44,Yes,15
38585,15,72.6,64,52,64,100,100,100,33,Yes,15
